instance;best_makespan;opt_or_unsat_certified;time
J12032_1.RCP;163;no;600
J12032_2.RCP;150;no;600
J12032_3.RCP;166;no;600
J12032_4.RCP;153;no;600
J12032_5.RCP;158;no;600
J12032_6.RCP;144;no;600
J12032_7.RCP;134;no;600
J12032_8.RCP;155;no;600
J12032_9.RCP;141;no;600
J1203_2.RCP;88;yes;0,32
J12033_10.RCP;116;no;600
J12033_1.RCP;112;no;600
J12033_2.RCP;123;no;600
J12033_3.RCP;117;no;600
J12033_4.RCP;124;no;600
J12033_5.RCP;163;no;600
J12033_6.RCP;122;no;600
J12033_7.RCP;130;no;600
J12033_8.RCP;124;no;600
J12033_9.RCP;124;no;600
J1203_3.RCP;100;yes;0,36
J12034_10.RCP;101;yes;7,61
J12034_1.RCP;79;no;600
J12034_2.RCP;106;no;600
J12034_3.RCP;103;no;600
J12034_4.RCP;95;yes;3,65
J12034_5.RCP;105;no;600
J12034_6.RCP;100;yes;3,92
J12034_7.RCP;105;yes;63,57
J12034_8.RCP;90;no;600
J12034_9.RCP;101;no;600
J1203_4.RCP;71;yes;0,24
J12035_10.RCP;86;yes;1,17
J12035_1.RCP;87;yes;0,41
J12035_2.RCP;112;no;600
J12035_3.RCP;77;yes;487,32
J12035_4.RCP;101;yes;7,83
J12035_5.RCP;92;yes;153,24
J12035_6.RCP;86;yes;1,35
J12035_7.RCP;99;yes;0,89
J12035_8.RCP;101;yes;1,87
J12035_9.RCP;91;yes;9,64
J1203_5.RCP;84;yes;0,42
J12036_10.RCP;254;no;600
J12036_1.RCP;238;no;600
J12036_2.RCP;261;no;600
J12036_3.RCP;268;no;600
J12036_4.RCP;286;no;600
J12036_5.RCP;263;no;600
J12036_6.RCP;273;no;600
J12036_7.RCP;238;no;600
J12036_8.RCP;198;no;600
J12036_9.RCP;265;no;600
J1203_6.RCP;102;yes;0,34
J12037_10.RCP;147;no;600
J12037_1.RCP;163;no;600
J12037_2.RCP;161;no;600
J12037_3.RCP;157;no;600
J12037_4.RCP;184;no;600
J12037_5.RCP;231;no;600
J12037_6.RCP;188;no;600
J12037_7.RCP;181;no;600
J12037_8.RCP;203;no;600
J12037_9.RCP;158;no;600
J1203_7.RCP;93;yes;0,50
J12038_10.RCP;152;no;600
J12038_1.RCP;114;no;600
J12038_2.RCP;137;no;600
J12038_3.RCP;169;no;600
J12038_4.RCP;153;no;600
J12038_5.RCP;123;no;600
J12038_6.RCP;134;no;600
J12038_7.RCP;110;no;600
J12038_8.RCP;136;no;600
J12038_9.RCP;144;no;600
J1203_8.RCP;77;yes;0,73
J12039_10.RCP;118;no;600
J12039_1.RCP;96;no;600
J12039_2.RCP;117;no;600
J12039_3.RCP;117;no;600
J12039_4.RCP;105;no;600
J12039_5.RCP;106;yes;32,52
J12039_6.RCP;95;yes;9,39
J12039_7.RCP;109;no;600
J12039_8.RCP;103;no;600
J12039_9.RCP;96;no;600
J1203_9.RCP;86;yes;0,22
J12040_10.RCP;96;yes;4,80
J12040_1.RCP;82;no;600
J12040_2.RCP;90;yes;67,20
J12040_3.RCP;87;yes;16,36
J12040_4.RCP;112;yes;3,01
J12040_5.RCP;101;yes;3,13
J12040_6.RCP;90;yes;1,32
J12040_7.RCP;91;yes;1,26
J12040_8.RCP;97;yes;6,75
J12040_9.RCP;117;yes;14,64
J1204_10.RCP;77;yes;0,35
J12041_10.RCP;136;yes;2,16
J12041_1.RCP;127;yes;1,64
J12041_2.RCP;141;yes;23,47
J12041_3.RCP;141;yes;3,13
J12041_4.RCP;116;yes;6,86
J12041_5.RCP;138;yes;1,92
J12041_6.RCP;113;yes;2,22
J12041_7.RCP;109;yes;5,06
J12041_8.RCP;138;yes;3,42
J12041_9.RCP;121;yes;6,66
J1204_1.RCP;74;yes;0,34
J12042_10.RCP;118;yes;1,33
J12042_1.RCP;109;no;600
J12042_2.RCP;126;yes;0,75
J12042_3.RCP;106;yes;0,91
J12042_4.RCP;104;yes;1,89
J12042_5.RCP;120;yes;8,87
J12042_6.RCP;119;yes;3,20
J12042_7.RCP;123;yes;0,89
J12042_8.RCP;113;yes;16,61
J12042_9.RCP;104;yes;1,25
J1204_2.RCP;107;yes;0,41
J12043_10.RCP;113;yes;0,89
J12043_1.RCP;105;yes;0,65
J12043_2.RCP;120;yes;0,71
J12043_3.RCP;95;yes;0,67
J12043_4.RCP;105;yes;0,93
J12043_5.RCP;105;yes;0,64
J12043_6.RCP;98;yes;0,95
J12043_7.RCP;122;yes;0,86
J12043_8.RCP;115;yes;0,42
J12043_9.RCP;105;yes;0,35
J1204_3.RCP;95;yes;0,22
J12044_10.RCP;98;yes;0,40
J12044_1.RCP;100;yes;0,47
J12044_2.RCP;112;yes;0,52
J12044_3.RCP;107;yes;0,28
J12044_4.RCP;95;yes;0,28
J12044_5.RCP;98;yes;0,30
J12044_6.RCP;106;yes;0,35
J12044_7.RCP;98;yes;0,25
J12044_8.RCP;108;yes;0,53
J12044_9.RCP;91;yes;0,24
J1204_4.RCP;75;yes;0,31
J12045_10.RCP;99;yes;0,19
J12045_1.RCP;108;yes;0,27
J12045_2.RCP;91;yes;0,23
J12045_3.RCP;98;yes;0,26
J12045_4.RCP;103;yes;0,15
J12045_5.RCP;116;yes;0,45
