instance;best_makespan;opt_or_unsat_certified;time
J12031_3.RCP;191;no;600
J12031_4.RCP;242;no;600
J12031_5.RCP;224;no;600
J12031_6.RCP;213;no;600
J12031_7.RCP;231;no;600
J12031_8.RCP;213;no;600
J12031_9.RCP;215;no;600
J1203_1.RCP;80;yes;0,37
J12032_10.RCP;143;no;600
J12032_1.RCP;155;no;600
J12032_2.RCP;142;no;600
J12032_3.RCP;155;no;600
J12032_4.RCP;146;no;600
J12032_5.RCP;150;no;600
J12032_6.RCP;135;no;600
J12032_7.RCP;129;no;600
J12032_8.RCP;146;no;600
J12032_9.RCP;138;no;600
J1203_2.RCP;88;yes;0,32
J12033_10.RCP;111;no;600
J12033_1.RCP;111;no;600
J12033_2.RCP;122;no;600
J12033_3.RCP;113;no;600
J12033_4.RCP;120;no;600
J12033_5.RCP;156;no;600
J12033_6.RCP;118;no;600
J12033_7.RCP;128;no;600
J12033_8.RCP;119;no;600
J12033_9.RCP;118;no;600
J1203_3.RCP;100;yes;0,42
J12034_10.RCP;101;yes;3,87
J12034_1.RCP;79;no;600
J12034_2.RCP;107;no;600
J12034_3.RCP;103;no;600
J12034_4.RCP;95;yes;4,76
J12034_5.RCP;105;no;600
J12034_6.RCP;100;yes;6,31
J12034_7.RCP;105;yes;6,98
J12034_8.RCP;91;no;600
J12034_9.RCP;98;no;600
J1203_4.RCP;71;yes;0,29
J12035_10.RCP;86;yes;1,81
J12035_1.RCP;87;yes;1,05
J12035_2.RCP;111;yes;211,68
J12035_3.RCP;77;yes;226,29
J12035_4.RCP;101;yes;4,55
J12035_5.RCP;92;yes;63,55
J12035_6.RCP;86;yes;2,65
J12035_7.RCP;99;yes;2,34
J12035_8.RCP;101;yes;2,30
J12035_9.RCP;91;yes;4,50
J1203_5.RCP;84;yes;0,39
J12036_10.RCP;246;no;600
J12036_1.RCP;237;no;600
J12036_2.RCP;256;no;600
J12036_3.RCP;261;no;600
J12036_4.RCP;271;no;600
J12036_5.RCP;263;no;600
J12036_6.RCP;259;no;600
J12036_7.RCP;231;no;600
J12036_8.RCP;194;no;600
J12036_9.RCP;252;no;600
J1203_6.RCP;102;yes;0,38
J12037_10.RCP;145;no;600
J12037_1.RCP;157;no;600
J12037_2.RCP;156;no;600
J12037_3.RCP;154;no;600
J12037_4.RCP;180;no;600
J12037_5.RCP;226;no;600
J12037_6.RCP;180;no;600
J12037_7.RCP;178;no;600
J12037_8.RCP;196;no;600
J12037_9.RCP;156;no;600
J1203_7.RCP;93;yes;0,44
J12038_10.RCP;148;no;600
J12038_1.RCP;114;no;600
J12038_2.RCP;135;no;600
J12038_3.RCP;164;no;600
J12038_4.RCP;150;no;600
J12038_5.RCP;120;no;600
J12038_6.RCP;132;no;600
J12038_7.RCP;109;no;600
J12038_8.RCP;135;no;600
J12038_9.RCP;141;no;600
J1203_8.RCP;77;yes;0,61
J12039_10.RCP;117;no;600
J12039_1.RCP;97;no;600
J12039_2.RCP;115;no;600
J12039_3.RCP;117;no;600
J12039_4.RCP;105;no;600
J12039_5.RCP;106;yes;15,90
J12039_6.RCP;95;yes;11,35
J12039_7.RCP;108;no;600
J12039_8.RCP;102;no;600
J12039_9.RCP;97;no;600
J1203_9.RCP;86;yes;0,26
J12040_10.RCP;96;yes;13,40
J12040_1.RCP;82;no;600
J12040_2.RCP;90;yes;52,68
J12040_3.RCP;87;yes;39,33
J12040_4.RCP;112;yes;6,35
J12040_5.RCP;101;yes;3,50
J12040_6.RCP;90;yes;3,91
J12040_7.RCP;91;yes;3,56
J12040_8.RCP;97;yes;5,34
J12040_9.RCP;117;yes;10,29
J1204_10.RCP;77;yes;0,45
J12041_10.RCP;136;yes;1,61
J12041_1.RCP;127;yes;1,00
J12041_2.RCP;141;yes;9,23
J12041_3.RCP;141;yes;1,97
J12041_4.RCP;116;yes;2,28
J12041_5.RCP;138;yes;1,00
J12041_6.RCP;113;yes;1,46
J12041_7.RCP;109;yes;3,35
J12041_8.RCP;138;yes;1,91
J12041_9.RCP;121;yes;4,92
J1204_1.RCP;74;yes;0,36
J12042_10.RCP;118;yes;0,99
J12042_1.RCP;108;no;600
J12042_2.RCP;126;yes;0,55
J12042_3.RCP;106;yes;0,65
J12042_4.RCP;104;yes;1,62
J12042_5.RCP;120;yes;3,59
J12042_6.RCP;119;yes;2,10
J12042_7.RCP;123;yes;0,75
J12042_8.RCP;113;yes;5,67
J12042_9.RCP;104;yes;1,23
J1204_2.RCP;107;yes;0,44
J12043_10.RCP;113;yes;0,79
J12043_1.RCP;105;yes;0,50
J12043_2.RCP;120;yes;0,55
J12043_3.RCP;95;yes;0,49
J12043_4.RCP;105;yes;0,75
J12043_5.RCP;105;yes;0,58
J12043_6.RCP;98;yes;0,78
J12043_7.RCP;122;yes;0,69
J12043_8.RCP;115;yes;0,37
J12043_9.RCP;105;yes;0,31
J1204_3.RCP;95;yes;0,23
J12044_10.RCP;98;yes;0,42
J12044_1.RCP;100;yes;0,41
J12044_2.RCP;112;yes;0,45
J12044_3.RCP;107;yes;0,30
J12044_4.RCP;95;yes;0,29
J12044_5.RCP;98;yes;0,23
J12044_6.RCP;106;yes;0,30
J12044_7.RCP;98;yes;0,23
J12044_8.RCP;108;yes;0,49
J12044_9.RCP;91;yes;0,20
J1204_4.RCP;75;yes;0,37
J12045_10.RCP;99;yes;0,18
J12045_1.RCP;108;yes;0,29
J12045_2.RCP;91;yes;0,19
J12045_3.RCP;98;yes;0,26
J12045_4.RCP;103;yes;0,14
J12045_5.RCP;116;yes;0,40
J12045_6.RCP;125;yes;0,17
J12045_7.RCP;103;yes;0,23
J12045_8.RCP;103;yes;0,16
J12045_9.RCP;114;yes;0,21
J1204_5.RCP;74;yes;0,32
J12046_10.RCP;191;no;600
J12046_1.RCP;194;no;600
J12046_2.RCP;202;no;600
