instance;best_makespan;opt_or_unsat_certified;time
J9044_10.sm;86;yes;0,01
J9044_1.sm;100;yes;0,01
J9044_2.sm;92;yes;0,01
J9044_3.sm;110;yes;0,01
J9044_4.sm;89;yes;0,01
J9044_5.sm;84;yes;0,01
J9044_6.sm;96;yes;0,01
J9044_7.sm;93;yes;0,01
J9044_8.sm;99;yes;0,01
J9044_9.sm;96;yes;0,01
J904_4.sm;92;yes;0,01
J9045_10.sm;193;no;600
J9045_1.sm;158;no;600
J9045_2.sm;163;no;600
J9045_3.sm;177;no;600
J9045_4.sm;163;no;600
J9045_5.sm;196;no;600
J9045_6.sm;196;no;600
J9045_7.sm;153;no;600
J9045_8.sm;184;no;600
J9045_9.sm;182;no;600
J904_5.sm;88;yes;0,01
J9046_10.sm;114;yes;19,15
J9046_1.sm;104;yes;308,25
J9046_2.sm;98;yes;49,81
J9046_3.sm;113;yes;66,93
J9046_4.sm;96;no;600
J9046_5.sm;91;yes;216,95
J9046_6.sm;83;yes;146,98
J9046_7.sm;89;yes;99,95
J9046_8.sm;110;no;600
J9046_9.sm;102;no;600
J904_6.sm;78;yes;0,01
J9047_10.sm;65;yes;23,42
J9047_1.sm;82;yes;13,19
J9047_2.sm;90;yes;15,80
J9047_3.sm;102;yes;27,91
J9047_4.sm;93;yes;34,18
J9047_5.sm;93;yes;25,94
J9047_6.sm;98;yes;28,49
J9047_7.sm;94;yes;11,63
J9047_8.sm;98;yes;7,47
J9047_9.sm;86;yes;7,56
J904_7.sm;80;yes;0,01
J9048_10.sm;93;yes;0,01
J9048_1.sm;83;yes;0,01
J9048_2.sm;89;yes;0,01
J9048_3.sm;86;yes;0,01
J9048_4.sm;91;yes;0,01
J9048_5.sm;75;yes;0,01
J9048_6.sm;114;yes;0,01
J9048_7.sm;103;yes;0,03
J9048_8.sm;74;yes;0,01
J9048_9.sm;89;yes;0,01
J904_8.sm;69;yes;0,01
J904_9.sm;79;yes;0,01
J905_10.sm;101;no;600
J905_1.sm;78;no;600
J905_2.sm;94;no;600
J905_3.sm;91;no;600
J905_4.sm;106;no;600
J905_5.sm;116;no;600
J905_6.sm;89;no;600
J905_7.sm;115;no;600
J905_8.sm;108;no;600
J905_9.sm;123;no;600
J906_10.sm;94;yes;19,48
J906_1.sm;82;yes;11,69
J906_2.sm;86;yes;7,73
J906_3.sm;77;yes;82,04
J906_4.sm;80;yes;14,18
J906_5.sm;71;yes;32,39
J906_6.sm;98;yes;2,23
J906_7.sm;71;yes;17,16
J906_8.sm;68;yes;91,66
J906_9.sm;68;yes;11,17
J907_10.sm;98;yes;0,01
J907_1.sm;88;yes;0,01
J907_2.sm;77;yes;0,01
J907_3.sm;80;yes;0,01
J907_4.sm;86;yes;8,93
J907_5.sm;79;yes;6,90
J907_6.sm;90;yes;10,94
J907_7.sm;90;yes;0,01
J907_8.sm;60;yes;7,75
J907_9.sm;83;yes;0,01
J908_10.sm;88;yes;0,01
J908_1.sm;96;yes;0,01
J908_2.sm;78;yes;0,01
J908_3.sm;70;yes;0,01
J908_4.sm;77;yes;0,01
