instance;best_makespan;opt_or_unsat_certified;time
J6044_7.RCP;76;yes;0,01
J6044_8.RCP;83;yes;0,01
J6044_9.RCP;65;yes;0,01
J604_4.RCP;65;yes;0,01
J6045_10.RCP;119;no;600
J6045_1.RCP;99;no;600
J6045_2.RCP;148;no;600
J6045_3.RCP;152;no;600
J6045_4.RCP;110;no;600
J6045_5.RCP;109;no;600
J6045_6.RCP;149;no;600
J6045_7.RCP;128;no;600
J6045_8.RCP;132;no;600
J6045_9.RCP;130;no;600
J604_5.RCP;75;yes;0,01
J6046_10.RCP;88;yes;27,04
J6046_1.RCP;79;yes;0,37
J6046_2.RCP;78;yes;0,53
J6046_3.RCP;79;yes;6,24
J6046_4.RCP;74;yes;4,09
J6046_5.RCP;91;yes;4,54
J6046_6.RCP;90;yes;1,67
J6046_7.RCP;78;yes;14,99
J6046_8.RCP;75;yes;0,78
J6046_9.RCP;69;yes;102,45
J604_6.RCP;71;yes;0,01
J6047_10.RCP;66;yes;0,12
J6047_1.RCP;75;yes;0,01
J6047_2.RCP;66;yes;0,12
J6047_3.RCP;69;yes;0,16
J6047_4.RCP;76;yes;0,19
J6047_5.RCP;87;yes;0,38
J6047_6.RCP;76;yes;0,25
J6047_7.RCP;68;yes;0,22
J6047_8.RCP;71;yes;0,22
J6047_9.RCP;76;yes;0,28
J604_7.RCP;67;yes;0,01
J6048_10.RCP;70;yes;0,01
J6048_1.RCP;71;yes;0,01
J6048_2.RCP;87;yes;0,01
J6048_3.RCP;84;yes;0,01
J6048_4.RCP;62;yes;0,01
J6048_5.RCP;101;yes;0,01
J6048_6.RCP;66;yes;0,01
J6048_7.RCP;77;yes;0,01
J6048_8.RCP;88;yes;0,01
J6048_9.RCP;82;yes;0,01
J604_8.RCP;65;yes;0,01
J604_9.RCP;75;yes;0,00
J605_10.RCP;81;yes;56,49
J605_1.RCP;76;yes;2,02
J605_2.RCP;106;yes;2,62
J605_3.RCP;80;yes;0,74
J605_4.RCP;72;yes;2,36
J605_5.RCP;108;yes;2,07
J605_6.RCP;74;yes;0,66
J605_7.RCP;75;yes;7,64
J605_8.RCP;78;yes;0,66
J605_9.RCP;83;yes;0,38
J606_10.RCP;74;yes;0,17
J606_1.RCP;60;yes;0,12
J606_2.RCP;67;yes;0,14
J606_3.RCP;72;yes;0,21
J606_4.RCP;67;yes;0,17
J606_5.RCP;78;yes;0,11
J606_6.RCP;55;yes;0,22
J606_7.RCP;61;yes;0,14
J606_8.RCP;72;yes;0,23
J606_9.RCP;64;yes;0,25
J607_10.RCP;82;yes;0,00
J607_1.RCP;77;yes;0,11
J607_2.RCP;85;yes;0,11
J607_3.RCP;62;yes;0,00
J607_4.RCP;63;yes;0,08
J607_5.RCP;71;yes;0,07
J607_6.RCP;65;yes;0,12
J607_7.RCP;89;yes;0,39
J607_8.RCP;66;yes;0,00
J607_9.RCP;44;yes;0,08
J608_10.RCP;97;yes;0,01
J608_1.RCP;64;yes;0,01
J608_2.RCP;61;yes;0,01
J608_3.RCP;79;yes;0,01
J608_4.RCP;64;yes;0,01
J608_5.RCP;83;yes;0,00
J608_6.RCP;56;yes;0,01
J608_7.RCP;62;yes;0,01
J608_8.RCP;66;yes;0,00
J608_9.RCP;58;yes;0,01
J609_10.RCP;94;no;600
J609_1.RCP;87;no;600
J609_2.RCP;82;yes;62,48
J609_3.RCP;100;yes;454,08
J609_4.RCP;87;yes;3,37
J609_5.RCP;87;no;600
J609_6.RCP;111;no;600
J609_7.RCP;112;no;600
J609_8.RCP;96;no;600
J609_9.RCP;99;yes;547,40
