instance;best_makespan;opt_or_unsat_certified;time
J3037_10.RCP;81;yes;0,33
J3037_1.RCP;79;yes;0,41
J3037_2.RCP;69;yes;0,18
J3037_3.RCP;81;yes;0,63
J3037_4.RCP;83;yes;0,60
J3037_5.RCP;80;yes;0,39
J3037_6.RCP;73;yes;0,23
J3037_7.RCP;92;yes;1,44
J3037_8.RCP;72;yes;0,25
J3037_9.RCP;57;yes;0,17
J303_7.RCP;48;yes;0,00
J3038_10.RCP;60;yes;0,08
J3038_1.RCP;48;yes;0,06
J3038_2.RCP;54;yes;0,08
J3038_3.RCP;59;yes;0,12
J3038_4.RCP;59;yes;0,12
J3038_5.RCP;71;yes;0,13
J3038_6.RCP;63;yes;0,08
J3038_7.RCP;65;yes;0,07
J3038_8.RCP;61;yes;0,12
J3038_9.RCP;63;yes;0,07
J303_8.RCP;54;yes;0,00
J3039_10.RCP;60;yes;0,03
J3039_1.RCP;55;yes;0,09
J3039_2.RCP;54;yes;0,08
J3039_3.RCP;54;yes;0,05
J3039_4.RCP;53;yes;0,06
J3039_5.RCP;55;yes;0,04
J3039_6.RCP;69;yes;0,03
J3039_7.RCP;56;yes;0,04
J3039_8.RCP;67;yes;0,00
J3039_9.RCP;64;yes;0,05
J303_9.RCP;65;yes;0,04
J3040_10.RCP;51;yes;0,00
J3040_1.RCP;51;yes;0,00
J3040_2.RCP;56;yes;0,00
J3040_3.RCP;57;yes;0,00
J3040_4.RCP;57;yes;0,00
J3040_5.RCP;65;yes;0,00
J3040_6.RCP;60;yes;0,00
J3040_7.RCP;46;yes;0,00
J3040_8.RCP;57;yes;0,00
J3040_9.RCP;64;yes;0,00
J304_10.RCP;48;yes;0,00
J3041_10.RCP;99;yes;36,49
J3041_1.RCP;86;yes;0,57
J3041_2.RCP;89;yes;7,53
J3041_3.RCP;85;yes;1,66
J3041_4.RCP;78;yes;3,63
J3041_5.RCP;99;yes;1,24
J3041_6.RCP;103;yes;37,23
J3041_7.RCP;92;yes;3,20
J3041_8.RCP;88;yes;7,14
J3041_9.RCP;92;yes;2,54
J304_1.RCP;49;yes;0,00
J3042_10.RCP;75;yes;0,05
J3042_1.RCP;58;yes;0,28
J3042_2.RCP;50;yes;0,34
J3042_3.RCP;60;yes;0,37
J3042_4.RCP;49;yes;0,45
J3042_5.RCP;52;yes;0,31
J3042_6.RCP;66;yes;0,16
J3042_7.RCP;66;yes;0,26
J3042_8.RCP;82;yes;0,06
J3042_9.RCP;60;yes;0,25
J304_2.RCP;60;yes;0,00
J3043_10.RCP;60;yes;0,19
J3043_1.RCP;55;yes;0,35
J3043_2.RCP;43;yes;0,17
J3043_3.RCP;57;yes;0,20
J3043_4.RCP;67;yes;0,10
J3043_5.RCP;64;yes;0,34
J3043_6.RCP;58;yes;0,07
J3043_7.RCP;52;yes;0,19
J3043_8.RCP;62;yes;0,13
J3043_9.RCP;57;yes;0,17
J304_3.RCP;47;yes;0,00
J3044_10.RCP;63;yes;0,00
J3044_1.RCP;50;yes;0,00
J3044_2.RCP;54;yes;0,00
J3044_3.RCP;51;yes;0,00
J3044_4.RCP;57;yes;0,00
J3044_5.RCP;55;yes;0,00
J3044_6.RCP;56;yes;0,00
J3044_7.RCP;42;yes;0,00
J3044_8.RCP;49;yes;0,00
J3044_9.RCP;64;yes;0,00
J304_4.RCP;57;yes;0,00
J3045_10.RCP;90;yes;27,98
J3045_1.RCP;82;yes;16,29
J3045_2.RCP;125;no;600
J3045_3.RCP;92;yes;1,24
J3045_4.RCP;84;yes;2,96
J3045_5.RCP;86;yes;2,20
J3045_6.RCP;129;no;600
J3045_7.RCP;101;yes;11,25
J3045_8.RCP;94;yes;4,79
J3045_9.RCP;82;yes;3,02
J304_5.RCP;59;yes;0,00
J3046_10.RCP;55;yes;1,13
J3046_1.RCP;59;yes;0,76
J3046_2.RCP;67;yes;0,58
J3046_3.RCP;65;yes;1,30
J3046_4.RCP;64;yes;0,57
J3046_5.RCP;57;yes;0,64
J3046_6.RCP;59;yes;0,83
J3046_7.RCP;59;yes;6,06
J3046_8.RCP;58;yes;1,68
J3046_9.RCP;49;yes;0,33
J304_6.RCP;45;yes;0,00
J3047_10.RCP;60;yes;0,62
J3047_1.RCP;58;yes;0,21
J3047_2.RCP;59;yes;0,06
J3047_3.RCP;55;yes;0,29
J3047_4.RCP;49;yes;0,25
J3047_5.RCP;47;yes;0,16
J3047_6.RCP;53;yes;0,59
J3047_7.RCP;66;yes;0,18
J3047_8.RCP;48;yes;0,17
J3047_9.RCP;65;yes;0,18
J304_7.RCP;56;yes;0,00
J3048_10.RCP;54;yes;0,00
J3048_1.RCP;63;yes;0,00
J3048_2.RCP;54;yes;0,00
J3048_3.RCP;50;yes;0,00
J3048_4.RCP;57;yes;0,00
J3048_5.RCP;58;yes;0,00
J3048_6.RCP;58;yes;0,00
J3048_7.RCP;55;yes;0,00
J3048_8.RCP;44;yes;0,00
J3048_9.RCP;59;yes;0,00
J304_8.RCP;55;yes;0,00
J304_9.RCP;38;yes;0,00
J305_10.RCP;70;yes;0,26
J305_1.RCP;53;yes;0,20
J305_2.RCP;82;yes;0,25
J305_3.RCP;76;yes;1,71
J305_4.RCP;63;yes;0,96
J305_5.RCP;76;yes;0,39
J305_6.RCP;64;yes;0,34
J305_7.RCP;76;yes;0,92
J305_8.RCP;67;yes;0,78
J305_9.RCP;49;yes;0,33
J306_10.RCP;61;yes;0,25
J306_1.RCP;59;yes;0,38
J306_2.RCP;51;yes;0,37
J306_3.RCP;48;yes;0,18
J306_4.RCP;42;yes;0,24
J306_5.RCP;67;yes;0,28
J306_6.RCP;37;yes;0,26
J306_7.RCP;46;yes;0,28
J306_8.RCP;39;yes;0,26
J306_9.RCP;51;yes;0,08
J307_10.RCP;49;yes;0,07
J307_1.RCP;55;yes;0,00
J307_2.RCP;42;yes;0,12
J307_3.RCP;42;yes;0,19
J307_4.RCP;44;yes;0,18
J307_5.RCP;44;yes;0,17
J307_6.RCP;35;yes;0,07
J307_7.RCP;50;yes;0,11
J307_8.RCP;44;yes;0,05
J307_9.RCP;60;yes;0,07
J308_10.RCP;67;yes;0,00
J308_1.RCP;44;yes;0,00
J308_2.RCP;51;yes;0,00
J308_3.RCP;53;yes;0,00
J308_4.RCP;48;yes;0,00
J308_5.RCP;58;yes;0,00
J308_6.RCP;47;yes;0,00
J308_7.RCP;41;yes;0,00
J308_8.RCP;51;yes;0,00
J308_9.RCP;39;yes;0,00
J309_10.RCP;88;yes;4,32
J309_1.RCP;83;yes;1,98
J309_2.RCP;92;yes;272,82
J309_3.RCP;68;yes;6,86
J309_4.RCP;71;yes;2,89
J309_5.RCP;70;yes;0,58
J309_6.RCP;59;yes;3,74
J309_7.RCP;63;yes;2,85
J309_8.RCP;91;yes;3,02
J309_9.RCP;63;yes;10,21
