instance;best_makespan;opt_or_unsat_certified;time
J10065_3.mm2;33;yes;1,30
J10065_4.mm2;32;yes;1,81
J10065_5.mm2;33;yes;1,56
J1006_5.mm2;25;no;600
J10066_1.mm2;27;yes;1,59
J10066_2.mm2;27;yes;1,48
J10066_3.mm2;44;yes;1,94
J10066_4.mm2;28;yes;1,96
J10066_5.mm2;33;yes;2,64
J10067_1.mm2;60;no;600
J10067_2.mm2;;no;600
J10067_3.mm2;;no;600
J10067_4.mm2;;no;600
J10067_5.mm2;;no;600
J10068_1.mm2;39;no;600
J10068_2.mm2;39;yes;7,29
J10068_3.mm2;38;no;600
J10068_4.mm2;37;no;600
J10068_5.mm2;35;no;600
J10069_1.mm2;31;yes;3,52
J10069_2.mm2;29;yes;6,50
J10069_3.mm2;35;yes;2,97
J10069_4.mm2;35;yes;6,32
J10069_5.mm2;29;yes;4,78
J10070_1.mm2;32;yes;6,95
J10070_2.mm2;30;yes;67,46
J10070_3.mm2;29;no;600
J10070_4.mm2;37;yes;5,67
J10070_5.mm2;28;yes;351,07
J10071_1.mm2;32;yes;3,33
J10071_2.mm2;30;yes;5,25
J10071_3.mm2;28;yes;3,71
J10071_4.mm2;40;yes;4,12
J10071_5.mm2;31;yes;2,59
J1007_1.mm2;;no;600
J10072_1.mm2;32;yes;5,50
J10072_2.mm2;31;yes;3,43
J10072_3.mm2;34;yes;3,74
J10072_4.mm2;32;yes;3,44
J10072_5.mm2;34;yes;2,85
J1007_2.mm2;;no;600
J10073_1.mm2;;no;600
J10073_2.mm2;;no;600
J10073_3.mm2;;no;600
J10073_4.mm2;;no;600
J10073_5.mm2;;no;600
J1007_3.mm2;;no;600
J10074_1.mm2;90;no;600
J10074_2.mm2;94;no;600
J10074_3.mm2;89;no;600
J10074_4.mm2;83;no;600
J10074_5.mm2;82;no;600
J1007_4.mm2;;no;600
J10075_1.mm2;54;yes;104,06
J10075_2.mm2;66;yes;21,81
J10075_3.mm2;61;yes;44,57
