instance;best_makespan;opt_or_unsat_certified;time
J5089_4.mm2;45;yes;1,07
J5089_5.mm2;48;yes;1,07
J5090_1.mm2;54;yes;1,07
J5090_2.mm2;43;yes;1,64
J5090_3.mm2;50;yes;1,06
J5090_4.mm2;43;yes;1,31
J5090_5.mm2;42;yes;1,56
J5091_1.mm2;69;yes;13,35
J5091_2.mm2;74;yes;457,90
J5091_3.mm2;53;yes;70,75
J5091_4.mm2;78;yes;53,00
J5091_5.mm2;61;yes;120,96
J509_1.mm2;36;no;600
J5092_1.mm2;63;yes;19,68
J5092_2.mm2;61;yes;168,98
J5092_3.mm2;54;yes;6,28
J5092_4.mm2;60;no;600
J5092_5.mm2;52;yes;36,40
J509_2.mm2;25;no;600
J5093_1.mm2;52;yes;4,59
J5093_2.mm2;45;yes;7,28
J5093_3.mm2;52;yes;3,00
J5093_4.mm2;36;yes;48,50
J5093_5.mm2;45;yes;11,49
J509_3.mm2;29;no;600
J5094_1.mm2;44;yes;152,48
J5094_2.mm2;60;yes;178,47
J5094_3.mm2;45;yes;287,31
J5094_4.mm2;43;no;600
J5094_5.mm2;40;yes;10,02
J509_4.mm2;28;no;600
J5095_1.mm2;50;yes;3,88
J5095_2.mm2;47;yes;3,63
J5095_3.mm2;43;yes;15,19
J5095_4.mm2;46;yes;3,05
J5095_5.mm2;45;yes;3,77
J509_5.mm2;32;no;600
J5096_1.mm2;39;yes;7,11
J5096_2.mm2;48;no;600
J5096_3.mm2;44;yes;4,57
J5096_4.mm2;45;yes;4,98
J5096_5.mm2;42;yes;51,08
J5097_1.mm2;63;yes;24,44
J5097_2.mm2;65;yes;67,74
J5097_3.mm2;71;no;600
J5097_4.mm2;56;yes;289,21
J5097_5.mm2;74;no;600
J5098_1.mm2;71;yes;1,21
J5098_2.mm2;55;yes;2,84
J5098_3.mm2;54;yes;4,60
J5098_4.mm2;53;yes;2,73
J5098_5.mm2;49;yes;6,41
J5099_1.mm2;38;yes;1,84
J5099_2.mm2;39;yes;1,88
J5099_3.mm2;35;yes;1,60
J5099_4.mm2;45;yes;2,07
J5099_5.mm2;36;yes;2,06
