instance;best_makespan;opt_or_unsat_certified;time
j303_9.mm;unsat;yes;0,02
j3040_10.mm;44;yes;0,31
j3040_1.mm;38;yes;0,48
j3040_2.mm;41;yes;0,71
j3040_3.mm;36;yes;0,29
j3040_4.mm;40;yes;0,33
j3040_5.mm;48;yes;0,37
j3040_6.mm;41;yes;0,57
j3040_7.mm;48;yes;0,48
j3040_8.mm;41;yes;0,28
j3040_9.mm;43;yes;0,34
j304_10.mm;unsat;yes;0,02
j3041_10.mm;38;yes;0,72
j3041_1.mm;35;yes;0,78
j3041_2.mm;34;yes;2,98
j3041_3.mm;40;yes;0,81
j3041_4.mm;33;yes;0,85
j3041_5.mm;37;yes;1,12
j3041_6.mm;32;yes;2,39
j3041_7.mm;39;yes;1,99
j3041_8.mm;30;yes;2,09
j3041_9.mm;42;yes;0,50
j304_1.mm;unsat;yes;0,02
j3042_10.mm;36;yes;0,36
j3042_1.mm;35;yes;0,62
j3042_2.mm;26;yes;0,55
j3042_3.mm;37;yes;0,55
j3042_4.mm;28;yes;0,38
j3042_5.mm;35;yes;1,21
j3042_6.mm;30;yes;0,64
j3042_7.mm;29;yes;0,96
j3042_8.mm;28;yes;0,50
j3042_9.mm;31;yes;0,36
j304_2.mm;unsat;yes;0,04
j3043_10.mm;30;yes;0,49
j3043_1.mm;29;yes;0,51
j3043_2.mm;32;yes;0,48
j3043_3.mm;26;yes;0,38
j3043_4.mm;27;yes;0,50
j3043_5.mm;44;yes;0,30
j3043_6.mm;28;yes;0,59
j3043_7.mm;33;yes;0,34
j3043_8.mm;34;yes;0,47
j3043_9.mm;38;yes;0,29
j304_3.mm;unsat;yes;0,02
j3044_10.mm;31;yes;0,42
j3044_1.mm;41;yes;0,31
j3044_2.mm;27;yes;0,43
j3044_3.mm;34;yes;0,36
j3044_4.mm;33;yes;0,29
j3044_5.mm;29;yes;0,30
j3044_6.mm;25;yes;0,34
j3044_7.mm;35;yes;0,42
j3044_8.mm;36;yes;0,42
j3044_9.mm;35;yes;0,32
j304_4.mm;unsat;yes;0,02
j3045_10.mm;46;no;600
j3045_1.mm;40;no;600
j3045_2.mm;48;no;600
j3045_3.mm;43;no;600
j3045_4.mm;51;no;600
j3045_5.mm;42;no;600
j3045_6.mm;47;no;600
j3045_7.mm;46;yes;167,67
j3045_8.mm;50;no;600
j3045_9.mm;43;no;600
j304_5.mm;unsat;yes;0,02
j3046_10.mm;37;yes;3,45
j3046_1.mm;33;yes;0,89
j3046_2.mm;40;yes;0,95
j3046_3.mm;30;yes;11,89
j3046_4.mm;37;yes;21,12
j3046_5.mm;33;yes;1,04
j3046_6.mm;33;yes;4,02
j3046_7.mm;43;yes;7,71
j3046_8.mm;33;yes;87,36
j3046_9.mm;40;yes;8,91
j304_6.mm;unsat;yes;0,04
j3047_10.mm;42;yes;0,75
j3047_1.mm;39;yes;0,63
j3047_2.mm;29;yes;0,59
j3047_3.mm;29;yes;1,37
j3047_4.mm;38;yes;0,99
j3047_5.mm;26;yes;0,95
j3047_6.mm;34;yes;2,24
j3047_7.mm;28;yes;1,50
j3047_8.mm;38;yes;0,85
j3047_9.mm;34;yes;0,70
j304_7.mm;unsat;yes;0,04
j3048_10.mm;28;yes;0,38
j3048_1.mm;28;yes;0,47
j3048_2.mm;30;yes;0,42
j3048_3.mm;35;yes;0,44
j3048_4.mm;24;yes;0,84
j3048_5.mm;25;yes;0,48
j3048_6.mm;31;yes;0,41
j3048_7.mm;32;yes;0,37
j3048_8.mm;28;yes;0,46
j3048_9.mm;37;yes;0,55
j304_8.mm;unsat;yes;0,03
j3049_10.mm;30;yes;2,74
j3049_1.mm;33;yes;0,62
j3049_2.mm;49;yes;0,57
j3049_3.mm;35;yes;0,77
j3049_4.mm;37;yes;0,65
j3049_5.mm;37;yes;0,47
j3049_6.mm;31;yes;1,56
j3049_7.mm;36;yes;0,47
j3049_8.mm;34;yes;1,45
j3049_9.mm;33;yes;0,77
j304_9.mm;unsat;yes;0,02
j3050_10.mm;30;yes;0,31
j3050_1.mm;28;yes;0,28
j3050_2.mm;37;yes;0,32
j3050_3.mm;43;yes;0,34
j3050_4.mm;34;yes;0,39
j3050_5.mm;37;yes;0,28
j3050_6.mm;37;yes;0,37
j3050_7.mm;22;yes;0,50
j3050_8.mm;27;yes;0,59
j3050_9.mm;25;yes;0,32
j305_10.mm;unsat;yes;0,04
j3051_10.mm;27;yes;0,32
j3051_1.mm;32;yes;0,35
j3051_2.mm;23;yes;0,38
j3051_3.mm;27;yes;0,33
j3051_4.mm;51;yes;0,24
j3051_5.mm;33;yes;0,31
j3051_6.mm;38;yes;0,29
j3051_7.mm;26;yes;0,34
j3051_8.mm;33;yes;0,34
j3051_9.mm;35;yes;0,28
j305_1.mm;unsat;yes;0,02
j3052_10.mm;29;yes;0,32
j3052_1.mm;32;yes;0,30
j3052_2.mm;23;yes;0,40
j3052_3.mm;22;yes;0,29
j3052_4.mm;29;yes;0,28
j3052_5.mm;30;yes;0,27
j3052_6.mm;30;yes;0,31
j3052_7.mm;30;yes;0,31
j3052_8.mm;26;yes;0,27
j3052_9.mm;31;yes;0,30
j305_2.mm;unsat;yes;0,02
j3053_10.mm;37;yes;14,81
j3053_1.mm;42;yes;185,66
j3053_2.mm;38;yes;189,12
j3053_3.mm;34;yes;11,23
j3053_4.mm;44;yes;535,76
j3053_5.mm;49;no;600
j3053_6.mm;43;yes;470,21
j3053_7.mm;38;no;600
j3053_8.mm;39;no;600
j3053_9.mm;42;no;600
j305_3.mm;unsat;yes;0,03
j3054_10.mm;29;yes;17,48
j3054_1.mm;33;yes;0,83
j3054_2.mm;28;yes;12,29
j3054_3.mm;22;yes;1,83
j3054_4.mm;30;yes;1,31
j3054_5.mm;28;yes;1,39
j3054_6.mm;30;yes;0,54
j3054_7.mm;39;yes;0,49
j3054_8.mm;31;yes;0,85
j3054_9.mm;28;yes;0,93
j305_4.mm;unsat;yes;0,02
j3055_10.mm;29;yes;1,01
j3055_1.mm;29;yes;0,37
j3055_2.mm;31;yes;0,81
