instance;best_makespan;opt_or_unsat_certified;time
j3042_7.mm;29;yes;1,71
j3042_8.mm;28;yes;1,21
j3042_9.mm;31;yes;0,79
j304_2.mm;unsat;yes;0,14
j3043_10.mm;30;yes;1,22
j3043_1.mm;29;yes;1,75
j3043_2.mm;32;yes;1,38
j3043_3.mm;26;yes;1,24
j3043_4.mm;27;yes;1,36
j3043_5.mm;44;yes;0,93
j3043_6.mm;28;yes;1,47
j3043_7.mm;33;yes;0,88
j3043_8.mm;34;yes;1,10
j3043_9.mm;38;yes;1,13
j304_3.mm;unsat;yes;0,05
j3044_10.mm;31;yes;2,14
j3044_1.mm;41;yes;1,48
j3044_2.mm;27;yes;1,63
j3044_3.mm;34;yes;1,32
j3044_4.mm;33;yes;1,30
j3044_5.mm;29;yes;2,02
j3044_6.mm;25;yes;1,07
j3044_7.mm;35;yes;1,36
j3044_8.mm;36;yes;1,95
j3044_9.mm;35;yes;1,59
j304_4.mm;unsat;yes;0,03
j3045_10.mm;47;no;600
j3045_1.mm;40;yes;295,98
j3045_2.mm;49;no;600
j3045_3.mm;43;no;600
j3045_4.mm;54;no;600
j3045_5.mm;41;yes;141,82
j3045_6.mm;48;no;600
j3045_7.mm;46;yes;83,07
j3045_8.mm;52;no;600
j3045_9.mm;42;yes;526,05
j304_5.mm;unsat;yes;0,04
j3046_10.mm;37;yes;4,91
j3046_1.mm;33;yes;4,02
j3046_2.mm;40;yes;3,32
j3046_3.mm;30;yes;10,01
j3046_4.mm;37;yes;10,88
j3046_5.mm;33;yes;5,36
j3046_6.mm;33;yes;6,39
j3046_7.mm;43;yes;8,55
j3046_8.mm;33;yes;66,01
j3046_9.mm;40;yes;10,58
j304_6.mm;unsat;yes;0,06
j3047_10.mm;42;yes;3,07
j3047_1.mm;39;yes;2,04
j3047_2.mm;29;yes;2,76
j3047_3.mm;29;yes;3,74
j3047_4.mm;38;yes;3,74
j3047_5.mm;26;yes;3,02
j3047_6.mm;34;yes;3,49
j3047_7.mm;28;yes;4,71
j3047_8.mm;38;yes;3,85
j3047_9.mm;34;yes;4,51
j304_7.mm;unsat;yes;0,06
j3048_10.mm;28;yes;4,38
j3048_1.mm;28;yes;2,78
j3048_2.mm;30;yes;3,35
j3048_3.mm;35;yes;4,37
j3048_4.mm;24;yes;5,29
j3048_5.mm;25;yes;4,10
j3048_6.mm;31;yes;4,22
j3048_7.mm;32;yes;5,21
j3048_8.mm;28;yes;5,09
j3048_9.mm;37;yes;4,68
j304_8.mm;unsat;yes;0,04
j3049_10.mm;30;yes;1,40
j3049_1.mm;33;yes;1,12
j3049_2.mm;49;yes;2,05
j3049_3.mm;35;yes;1,01
j3049_4.mm;37;yes;0,78
j3049_5.mm;37;yes;0,69
j3049_6.mm;31;yes;0,68
j3049_7.mm;36;yes;1,06
j3049_8.mm;34;yes;1,48
j3049_9.mm;33;yes;1,02
j304_9.mm;unsat;yes;0,03
j3050_10.mm;30;yes;1,12
j3050_1.mm;28;yes;0,52
j3050_2.mm;37;yes;0,53
j3050_3.mm;43;yes;1,55
j3050_4.mm;34;yes;1,35
j3050_5.mm;37;yes;0,77
j3050_6.mm;37;yes;1,65
j3050_7.mm;22;yes;1,06
j3050_8.mm;27;yes;1,16
j3050_9.mm;25;yes;0,78
j305_10.mm;unsat;yes;0,06
j3051_10.mm;27;yes;1,08
j3051_1.mm;32;yes;1,57
j3051_2.mm;23;yes;1,72
j3051_3.mm;27;yes;1,63
j3051_4.mm;51;yes;0,90
j3051_5.mm;33;yes;1,64
j3051_6.mm;38;yes;0,90
j3051_7.mm;26;yes;1,21
j3051_8.mm;33;yes;1,20
j3051_9.mm;35;yes;0,96
j305_1.mm;unsat;yes;0,04
j3052_10.mm;29;yes;1,29
j3052_1.mm;32;yes;1,48
j3052_2.mm;23;yes;1,79
j3052_3.mm;22;yes;2,11
j3052_4.mm;29;yes;2,22
j3052_5.mm;30;yes;1,75
j3052_6.mm;30;yes;1,56
j3052_7.mm;30;yes;1,65
j3052_8.mm;26;yes;1,28
j3052_9.mm;31;yes;1,50
j305_2.mm;unsat;yes;0,03
j3053_10.mm;37;yes;12,53
j3053_1.mm;42;yes;31,86
j3053_2.mm;38;yes;27,81
j3053_3.mm;34;yes;6,42
j3053_4.mm;44;yes;89,43
j3053_5.mm;49;yes;475,59
j3053_6.mm;43;yes;64,11
j3053_7.mm;38;no;600
j3053_8.mm;38;yes;328,46
j3053_9.mm;42;yes;455,09
j305_3.mm;unsat;yes;0,04
j3054_10.mm;29;yes;5,81
j3054_1.mm;33;yes;3,44
j3054_2.mm;28;yes;7,71
j3054_3.mm;22;yes;3,68
j3054_4.mm;30;yes;2,73
j3054_5.mm;28;yes;3,80
j3054_6.mm;30;yes;4,09
j3054_7.mm;39;yes;4,02
j3054_8.mm;31;yes;6,10
j3054_9.mm;28;yes;4,08
j305_4.mm;unsat;yes;0,03
j3055_10.mm;29;yes;4,13
j3055_1.mm;29;yes;2,86
j3055_2.mm;31;yes;3,07
j3055_3.mm;28;yes;3,01
j3055_4.mm;41;yes;2,32
j3055_5.mm;24;yes;5,00
j3055_6.mm;25;yes;3,19
j3055_7.mm;44;yes;3,60
j3055_8.mm;44;yes;3,42
j3055_9.mm;27;yes;3,54
j305_5.mm;unsat;yes;0,02
j3056_10.mm;39;yes;2,96
j3056_1.mm;21;yes;5,54
j3056_2.mm;31;yes;2,65
j3056_3.mm;34;yes;3,04
j3056_4.mm;32;yes;3,96
j3056_5.mm;29;yes;3,81
j3056_6.mm;26;yes;4,52
j3056_7.mm;30;yes;2,66
j3056_8.mm;29;yes;4,56
j3056_9.mm;33;yes;4,32
j305_6.mm;unsat;yes;0,05
j3057_10.mm;32;yes;1,21
j3057_1.mm;30;yes;1,11
j3057_2.mm;32;yes;2,41
j3057_3.mm;29;yes;0,98
j3057_4.mm;29;yes;1,48
j3057_5.mm;27;yes;0,79
j3057_6.mm;23;yes;0,96
j3057_7.mm;27;yes;1,10
j3057_8.mm;29;yes;1,07
j3057_9.mm;26;yes;0,70
j305_7.mm;unsat;yes;0,07
j3058_10.mm;27;yes;0,80
j3058_1.mm;30;yes;0,68
j3058_2.mm;32;yes;0,77
j3058_3.mm;31;yes;1,95
j3058_4.mm;27;yes;0,94
j3058_5.mm;28;yes;1,32
j3058_6.mm;24;yes;1,41
j3058_7.mm;26;yes;1,93
j3058_8.mm;28;yes;1,10
j3058_9.mm;30;yes;1,15
j305_8.mm;unsat;yes;0,05
j3059_10.mm;29;yes;2,80
j3059_1.mm;24;yes;1,30
j3059_2.mm;23;yes;2,51
j3059_3.mm;34;yes;0,71
j3059_4.mm;25;yes;1,07
j3059_5.mm;28;yes;1,76
j3059_6.mm;27;yes;0,82
j3059_7.mm;34;yes;1,34
j3059_8.mm;26;yes;1,12
j3059_9.mm;34;yes;0,93
j305_9.mm;unsat;yes;0,13
j3060_10.mm;23;yes;2,00
j3060_1.mm;22;yes;2,44
j3060_2.mm;38;yes;2,47
j3060_3.mm;39;yes;1,77
j3060_4.mm;23;yes;3,11
j3060_5.mm;34;yes;1,06
j3060_6.mm;36;yes;2,05
j3060_7.mm;25;yes;1,73
j3060_8.mm;29;yes;1,53
j3060_9.mm;31;yes;0,85
j306_10.mm;unsat;yes;0,05
j3061_10.mm;41;yes;6,98
j3061_1.mm;37;yes;4,62
j3061_2.mm;36;yes;8,24
j3061_3.mm;39;yes;10,85
j3061_4.mm;38;yes;29,81
j3061_5.mm;39;yes;17,46
j3061_6.mm;35;yes;64,88
j3061_7.mm;44;yes;12,56
j3061_8.mm;46;yes;12,32
j3061_9.mm;44;yes;21,86
j306_1.mm;unsat;yes;0,02
j3062_10.mm;26;yes;3,55
j3062_1.mm;26;yes;5,37
j3062_2.mm;33;yes;3,15
j3062_3.mm;26;yes;4,29
j3062_4.mm;33;yes;6,14
j3062_5.mm;42;yes;4,13
j3062_6.mm;36;yes;2,89
j3062_7.mm;27;yes;3,59
j3062_8.mm;38;yes;3,63
j3062_9.mm;26;yes;3,00
j306_2.mm;unsat;yes;0,03
j3063_10.mm;27;yes;2,99
j3063_1.mm;29;yes;4,80
j3063_2.mm;30;yes;3,78
j3063_3.mm;24;yes;4,38
j3063_4.mm;31;yes;3,07
j3063_5.mm;37;yes;2,55
j3063_6.mm;39;yes;1,61
j3063_7.mm;26;yes;3,31
j3063_8.mm;31;yes;3,38
j3063_9.mm;25;yes;3,38
j306_3.mm;unsat;yes;0,09
j3064_10.mm;36;yes;10,05
j3064_1.mm;25;yes;5,03
j3064_2.mm;23;yes;8,60
j3064_3.mm;34;yes;5,89
j3064_4.mm;25;yes;9,96
j3064_5.mm;36;yes;6,35
j3064_6.mm;29;yes;4,27
j3064_7.mm;34;yes;2,95
j3064_8.mm;23;yes;6,47
j3064_9.mm;31;yes;2,99
j306_4.mm;unsat;yes;0,06
j306_5.mm;unsat;yes;0,06
j306_6.mm;unsat;yes;0,08
j306_7.mm;unsat;yes;0,02
j306_8.mm;unsat;yes;0,06
j306_9.mm;unsat;yes;0,07
j307_10.mm;unsat;yes;0,02
j307_1.mm;unsat;yes;0,03
j307_2.mm;unsat;yes;0,07
j307_3.mm;unsat;yes;0,04
j307_4.mm;unsat;yes;0,07
j307_5.mm;unsat;yes;0,04
j307_6.mm;unsat;yes;0,04
j307_7.mm;unsat;yes;0,04
j307_8.mm;47;yes;2,51
j307_9.mm;unsat;yes;0,05
j308_10.mm;unsat;yes;0,09
j308_1.mm;unsat;yes;0,06
j308_2.mm;unsat;yes;0,06
j308_3.mm;unsat;yes;0,03
j308_4.mm;unsat;yes;0,02
j308_5.mm;unsat;yes;0,05
j308_6.mm;46;yes;1,97
j308_7.mm;unsat;yes;0,04
j308_8.mm;unsat;yes;0,04
j308_9.mm;unsat;yes;0,04
j309_10.mm;25;yes;0,85
j309_1.mm;31;yes;0,80
j309_2.mm;27;yes;2,08
j309_3.mm;34;yes;0,85
j309_4.mm;30;yes;1,29
j309_5.mm;27;yes;1,65
j309_6.mm;31;yes;1,14
j309_7.mm;35;yes;0,85
j309_8.mm;26;yes;0,88
j309_9.mm;32;yes;0,82
