instance;best_makespan;opt_or_unsat_certified;time
J5060_1.mm2;34;yes;3,83
J5060_2.mm2;27;yes;4,97
J5060_3.mm2;32;yes;6,66
J5060_4.mm2;23;yes;9,17
J5060_5.mm2;24;yes;4,76
J5061_1.mm2;37;yes;3,03
J5061_2.mm2;42;yes;22,28
J5061_3.mm2;45;yes;23,77
J5061_4.mm2;40;yes;7,68
J5061_5.mm2;36;yes;3,67
J506_1.mm2;20;yes;2,67
J5062_1.mm2;34;yes;1,14
J5062_2.mm2;32;yes;0,99
J5062_3.mm2;32;yes;1,04
J5062_4.mm2;28;yes;1,53
J5062_5.mm2;31;yes;1,10
J506_2.mm2;21;yes;4,57
J5063_1.mm2;28;yes;1,06
J5063_2.mm2;32;yes;1,32
J5063_3.mm2;27;yes;1,40
J5063_4.mm2;21;yes;1,95
J5063_5.mm2;32;yes;1,36
J506_3.mm2;20;yes;6,93
J5064_1.mm2;29;yes;1,07
J5064_2.mm2;28;yes;1,37
J5064_3.mm2;32;yes;0,85
J5064_4.mm2;26;yes;1,50
J5064_5.mm2;22;yes;2,15
J506_4.mm2;25;yes;4,07
J5065_1.mm2;27;yes;0,69
J5065_2.mm2;22;yes;1,24
J5065_3.mm2;28;yes;0,75
J5065_4.mm2;29;yes;0,84
J5065_5.mm2;29;yes;0,80
J506_5.mm2;24;yes;6,00
J5066_1.mm2;24;yes;1,04
J5066_2.mm2;23;yes;1,32
J5066_3.mm2;29;yes;1,13
J5066_4.mm2;25;yes;1,36
J5066_5.mm2;37;yes;1,66
J5067_1.mm2;37;yes;4,92
J5067_2.mm2;42;yes;5,31
J5067_3.mm2;42;yes;6,75
J5067_4.mm2;30;yes;19,19
J5067_5.mm2;42;yes;21,30
J5068_1.mm2;28;yes;1,68
J5068_2.mm2;32;yes;3,07
J5068_3.mm2;30;yes;2,44
J5068_4.mm2;32;yes;1,37
J5068_5.mm2;30;yes;2,78
J5069_1.mm2;20;yes;5,44
J5069_2.mm2;28;yes;2,00
J5069_3.mm2;21;yes;2,60
J5069_4.mm2;29;yes;1,59
J5069_5.mm2;24;yes;2,00
J5070_1.mm2;24;yes;2,06
J5070_2.mm2;30;yes;3,68
J5070_3.mm2;23;yes;3,55
J5070_4.mm2;27;yes;1,78
J5070_5.mm2;26;yes;3,29
J5071_1.mm2;27;yes;1,23
J5071_2.mm2;24;yes;1,49
J5071_3.mm2;24;yes;1,93
J5071_4.mm2;36;yes;1,44
J5071_5.mm2;27;yes;2,30
J507_1.mm2;48;no;600
J5072_1.mm2;21;yes;3,31
J5072_2.mm2;30;yes;1,83
J5072_3.mm2;23;yes;2,04
J5072_4.mm2;26;yes;2,10
J5072_5.mm2;28;yes;1,27
J507_2.mm2;44;no;600
J5073_1.mm2;68;yes;15,42
J5073_2.mm2;71;yes;276,96
J5073_3.mm2;68;yes;43,77
J5073_4.mm2;75;yes;27,42
J5073_5.mm2;78;yes;13,14
J507_3.mm2;44;no;600
J5074_1.mm2;57;yes;26,18
J5074_2.mm2;51;yes;40,05
J5074_3.mm2;65;yes;48,67
J5074_4.mm2;54;yes;4,17
J5074_5.mm2;57;yes;130,71
J507_4.mm2;49;no;600
J5075_1.mm2;51;yes;2,80
J5075_2.mm2;40;yes;6,23
J5075_3.mm2;45;yes;4,25
J5075_4.mm2;51;yes;2,56
J5075_5.mm2;44;yes;3,21
J507_5.mm2;44;no;600
J5076_1.mm2;44;yes;19,22
J5076_2.mm2;40;yes;9,77
J5076_3.mm2;43;yes;10,91
J5076_4.mm2;39;yes;2,88
J5076_5.mm2;49;yes;3,98
J5077_1.mm2;44;yes;1,05
J5077_2.mm2;48;yes;1,14
