instance;best_makespan;opt_or_unsat_certified;time
j30t1_31_9.smt;63;yes;0,04
j30t1_3_1.smt;82;yes;0,36
j30t1_32_10.smt;63;yes;0,04
j30t1_32_1.smt;72;yes;0,04
j30t1_32_2.smt;83;yes;0,23
j30t1_32_3.smt;77;yes;0,06
j30t1_32_4.smt;68;yes;0,00
j30t1_32_5.smt;65;yes;0,50
j30t1_32_6.smt;64;yes;0,04
j30t1_32_7.smt;40;yes;0,02
j30t1_32_8.smt;56;yes;0,02
j30t1_32_9.smt;75;yes;2,34
j30t1_3_2.smt;61;yes;0,04
j30t1_33_10.smt;64;yes;0,03
j30t1_33_1.smt;78;yes;0,39
j30t1_33_2.smt;64;yes;0,41
j30t1_33_3.smt;57;yes;0,14
j30t1_33_4.smt;100;yes;0,17
j30t1_33_5.smt;82;yes;0,21
j30t1_33_6.smt;73;yes;0,04
j30t1_33_7.smt;71;yes;0,03
j30t1_33_8.smt;72;yes;0,13
j30t1_33_9.smt;75;yes;0,22
j30t1_3_3.smt;77;yes;0,07
j30t1_34_10.smt;73;yes;0,04
j30t1_34_1.smt;98;yes;0,11
j30t1_34_2.smt;49;yes;0,04
j30t1_34_3.smt;92;yes;0,05
j30t1_34_4.smt;117;yes;0,18
j30t1_34_5.smt;74;yes;0,10
j30t1_34_6.smt;61;yes;0,03
j30t1_34_7.smt;81;yes;0,06
j30t1_34_8.smt;66;yes;0,16
j30t1_34_9.smt;77;yes;0,12
j30t1_3_4.smt;105;yes;0,13
j30t1_35_10.smt;61;yes;0,03
j30t1_35_1.smt;67;yes;0,03
j30t1_35_2.smt;80;yes;0,10
j30t1_35_3.smt;66;yes;0,05
j30t1_35_4.smt;75;yes;0,21
j30t1_35_5.smt;65;yes;0,04
j30t1_35_6.smt;66;yes;0,07
j30t1_35_7.smt;61;yes;0,07
j30t1_35_8.smt;79;yes;0,03
j30t1_35_9.smt;74;yes;0,04
j30t1_3_5.smt;63;yes;0,03
j30t1_36_10.smt;71;yes;0,03
j30t1_36_1.smt;69;yes;0,02
j30t1_36_2.smt;48;yes;0,06
j30t1_36_3.smt;92;yes;0,18
j30t1_36_4.smt;59;yes;0,00
j30t1_36_5.smt;88;yes;0,04
j30t1_36_6.smt;54;yes;0,02
j30t1_36_7.smt;87;yes;0,07
j30t1_36_8.smt;77;yes;0,03
j30t1_36_9.smt;67;yes;0,02
j30t1_3_6.smt;59;yes;0,09
j30t1_37_10.smt;83;yes;3,03
j30t1_37_1.smt;82;yes;1,44
j30t1_37_2.smt;77;yes;2,65
j30t1_37_3.smt;96;yes;1,81
j30t1_37_4.smt;99;yes;4,56
j30t1_37_5.smt;90;yes;6,33
j30t1_37_6.smt;81;yes;1,02
